id,original_title,title,original_language,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,genre_names,profit
84988,The Dark Side of Midnight,The Dark Side of Midnight,en,1984-01-01,0.6,1,3.0,0,0,108,Released,False,Horror,0
811767,The Forgotten,The Forgotten,en,2018-07-31,0.6,0,0.0,0,0,3,Released,False,Horror,0
96485,ゆきおんな,Snow Woman,ja,2009-01-01,1.372,1,4.5,0,0,0,Released,False,Horror,0
627533,American Antichrist,American Antichrist,en,2018-10-31,0.632,1,7.0,0,0,50,Released,False,Horror,0
28725,B.T.K. Killer,B.T.K. Killer,en,2005-06-11,3.301,11,4.1,0,0,82,Released,False,"Crime, Drama, Horror",0
490798,Логово,Lair,ru,2017-11-30,1.099,0,0.0,0,0,100,Released,False,Horror,0
428325,Longo Caminho da Morte,Long Way of Death,pt,1972-09-22,0.84,4,5.5,0,0,85,Released,False,"Drama, Horror",0
395992,Life,Life,en,2017-03-22,32.282,6326,6.4,58000000,100541806,104,Released,False,"Horror, Mystery, Science Fiction, Thriller",42541806
670263,Enam,Six,id,2007-11-15,0.6,1,1.0,0,0,97,Released,False,Horror,0
113632,EKOEKO AZARAK エコエコアザラク,Eko Eko Azarak: Awakening,ja,2001-04-28,0.731,4,4.8,0,0,89,Released,False,"Drama, Horror",0
522297,Trial by Terror,Trial by Terror,en,1983-01-01,0.6,0,0.0,0,0,90,Released,False,"Horror, Thriller",0
370473,藪の中,In a Thicket,ja,1996-05-18,0.6,3,6.7,0,0,88,Released,False,"Fantasy, Horror, Mystery",0
789373,Gazorra: Bestie die aus den Erdinnern,Gazorra: Beast from the Bowels of the Earth,en,1984-01-01,0.6,1,6.0,0,0,8,Released,False,"Comedy, Horror",0
950926,Golgata,Golgata,en,2021-01-01,0.6,0,0.0,0,0,26,Released,False,Horror,0
513980,Lewat Tengah Malam,After Midnight,id,2007-03-26,0.6,0,0.0,0,0,81,Released,False,Horror,0
83000,Fairview Falls,Fairview Falls,en,2011-11-05,0.6,2,1.5,0,0,97,Released,False,Horror,0
664617,Raising Hell,Raising Hell,en,2003-10-21,0.6,0,0.0,0,0,85,Released,False,"Horror, Thriller",0
14098,100 Feet,100 Feet,en,2008-07-22,8.34,241,5.5,10000000,1415804,105,Released,False,"Horror, Thriller",-8584196
454031,Tampoon,Tampoon,en,2015-12-11,0.6,5,4.2,0,0,7,Released,False,"Comedy, Horror",0
869666,Из темноты,From the Dark,ru,2021-08-27,0.6,1,10.0,0,0,0,Released,False,Horror,0
751365,Telos,Telos,en,2017-05-26,0.6,0,0.0,0,0,3,Released,False,Horror,0
192881,廣州殺人王之人皮日記,Diary of a Serial Killer,cn,1995-06-02,1.538,2,2.0,0,0,84,Released,False,"Horror, Thriller",0
915156,Lost Footage,Lost Footage,en,2022-03-20,0.684,0,0.0,0,0,11,Released,False,"Drama, Horror, Mystery",0
639895,Raat Ke Andhere Mein,Raat Ke Andhere Mein,en,1987-01-01,0.6,0,0.0,0,0,110,Released,False,"Horror, Mystery",0
28642,Gradiva (C'est Gradiva qui vous appelle),It's Gradiva Who Is Calling You,ru,2007-05-09,2.234,21,6.1,0,0,115,Released,False,"Drama, Horror",0
485587,El castillo de los monstruos,El castillo de los monstruos,es,1964-01-01,0.6,0,0.0,0,0,0,Released,False,"Drama, Horror",0
583984,Re-Elected,Re-Elected,en,2020-07-04,2.345,23,6.0,0,0,82,Released,False,"Comedy, Horror",0
764065,Stir Crazy,Stir Crazy,en,2020-11-13,0.6,0,0.0,500,0,48,Released,False,"Drama, Horror, Thriller",-500
860721,Til Death Do Us Part,Til Death Do Us Part,en,2019-12-12,0.6,0,0.0,0,0,73,Released,False,"Horror, Music",0
120749,The Awakened,The Awakened,en,2009-01-01,0.919,2,4.0,0,0,0,Released,False,"Action, Horror, Science Fiction",0
436549,The Field Guide to Evil,The Field Guide to Evil,en,2018-10-11,7.437,89,5.7,0,0,117,Released,False,Horror,0
575224,ບໍ່ມີວັນຈາກ,The Long Walk,lo,2022-02-18,3.842,4,7.3,0,0,116,Released,False,"Drama, Horror, Science Fiction",0
48626,超神伝説うろつき童子 魔胎伝,Urotsukidōji II: Legend of the Demon Womb,ja,1991-07-27,5.877,20,5.6,0,0,88,Released,False,"Animation, Fantasy, Horror",0
81498,Brød & Sirkus,Bread and Circus,no,2003-05-16,1.4,5,2.2,78000,0,75,Released,False,"Adventure, Comedy, Fantasy, Horror",-78000
58643,Wake the Witch,Wake the Witch,en,2010-09-28,1.31,4,3.3,0,0,114,Released,False,"Horror, Thriller",0
443711,UK18,UK18,en,2017-04-19,2.132,1,6.0,0,0,86,Released,False,"Drama, Horror, Thriller",0
97877,Dead Line,Dead Line,fr,2011-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
359299,Yoshie Zero,Yoshie Zero,ja,2010-08-06,0.926,1,6.0,0,0,14,Released,False,"Action, Comedy, Horror, Science Fiction",0
561516,Curse of the Scarecrow,Curse of the Scarecrow,en,2018-10-22,2.242,6,3.2,0,27642,88,Released,False,Horror,27642
395929,貓靈,Devil Cat,zh,1985-08-03,0.876,0,0.0,0,0,85,Released,False,Horror,0
151382,The House on Dame Street,The House on Dame Street,en,1999-04-10,0.6,1,7.0,0,0,5,Released,False,"Comedy, Horror",0
385459,Until Death,Until Death,en,2002-11-11,0.6,0,0.0,0,0,86,Released,False,Horror,0
294844,追魂七殺,Killing Seven,en,2013-01-18,0.6,0,0.0,0,0,0,Released,False,"Horror, Thriller",0
159826,Broken Night,Broken Night,en,2013-01-16,0.6,3,5.0,0,0,9,Released,False,"Drama, Horror",0
393519,Grave,Raw,fr,2016-11-11,22.941,2681,7.1,3500000,4100000,99,Released,False,"Comedy, Drama, Horror",600000
719456,Michale Graves: Zombies,Michale Graves: Zombies,en,2014-01-01,0.6,0,0.0,0,0,24,Released,False,"Horror, Music",0
256756,Purgatorio,Purgatory,es,2014-03-28,6.044,12,4.4,0,0,83,Released,False,"Horror, Mystery",0
702391,Tagged,Tagged,en,2019-11-04,0.6,0,0.0,0,0,3,Released,False,Horror,0
472750,This Book Is Cursed,This Book Is Cursed,en,2017-04-02,0.6,0,0.0,0,0,74,Released,False,Horror,0
744979,Truth or Dare,Truth or Dare,en,2013-01-01,0.6,1,2.0,165000,0,85,Released,False,Horror,-165000
472908,The Garlock Incident,The Garlock Incident,en,2012-11-10,1.956,6,5.3,0,0,78,Released,False,"Horror, Mystery, Thriller",0
29579,H2Odio,Hate2O,it,2006-05-05,2.124,28,3.9,0,0,88,Released,False,"Horror, Thriller",0
383901,The Last Buck Hunt,The Last Buck Hunt,en,2013-09-21,1.502,2,5.5,0,0,88,Released,False,"Comedy, Horror",0
445602,The Raking,The Raking,en,2017-03-07,1.446,12,5.1,0,0,98,Released,False,Horror,0
550355,Information Superhighway,Information Superhighway,en,2018-01-19,0.6,0,0.0,0,0,11,Released,False,"Horror, Science Fiction",0
74036,薔薇の婚礼 ～真夜中に交わした約束～,Wedding Rose,ja,2002-03-22,0.991,5,6.1,0,0,78,Released,False,"Drama, Horror, Thriller",0
486511,The Last Revenant,The Last Revenant,en,2017-08-10,0.6,0,0.0,0,0,96,Released,False,Horror,0
588941,Yam fung yee,Sound from the Dark,zh,2000-11-09,0.6,0,0.0,0,0,82,Released,False,"Drama, Horror",0
1013944,Goose,Goose,en,2022-04-21,0.6,0,0.0,193,0,24,Released,False,"Action, Comedy, Horror",-193
824423,Meshugas,Meshugas,en,2021-04-29,0.6,0,0.0,15,0,3,Released,False,"Horror, Thriller",-15
306692,Three:15am - Two Sentence Horror Adaptation - Daddy... There's Something On My Bed...,Three:15am - Two Sentence Horror Adaptation - Daddy... There's Something On My Bed...,en,2014-03-06,0.6,0,0.0,0,0,2,Released,False,Horror,0
642608,Cha Ma,Cha Ma,vi,2019-08-23,0.6,0,0.0,0,0,0,Released,False,"Fantasy, Horror",0
445899,Vampire Queen,Vampire Queen,en,2002-09-05,0.621,1,1.0,0,0,0,Released,False,Horror,0
899810,Don't Die First,Don't Die First,en,2021-10-29,0.675,1,8.0,3000,0,11,Released,False,Horror,-3000
245987,Shibuya Kaidan Sacchan no Toshi Densetsu,Shibuya Kaidan Sacchan no Toshi Densetsu,ja,2004-01-01,1.199,0,0.0,0,0,70,Released,False,Horror,0
395855,Suster Keramas,Suster Keramas,id,2009-12-31,0.6,3,2.7,0,0,83,Released,False,"Comedy, Horror",0
591903,超擬態人間,Mimicry Freaks,ja,2019-04-12,0.6,2,4.5,0,0,81,Released,False,"Horror, Mystery, Thriller",0
939555,Sahara Hellen: El Regreso del Vampiro,Sahara Hellen: El Regreso del Vampiro,es,2019-03-21,0.6,0,0.0,0,0,0,Released,False,Horror,0
668794,Madame,Madame,fr,2019-05-29,1.181,0,0.0,0,0,23,Released,False,"Comedy, Crime, Horror",0
87456,Hostile Takeover,Hostile Takeover,en,1988-01-01,1.319,4,4.6,0,0,93,Released,False,"Crime, Horror",0
706486,Honeymoon Murders II,Honeymoon Murders II,en,1990-08-25,0.6,0,0.0,0,0,0,Released,False,Horror,0
132250,Hypothermia,Hypothermia,en,2012-10-02,4.409,41,3.9,0,0,73,Released,False,Horror,0
244305,The Ice House,The Ice House,en,1969-01-01,0.6,1,2.0,0,0,75,Released,False,"Horror, Thriller",0
179159,Germ,Germ,en,2013-03-12,2.752,23,3.9,500000,0,85,Released,False,Horror,-500000
389974,The Blackout Files,The Blackout Files,en,2009-05-15,0.6,2,5.5,0,0,25,Released,False,"Comedy, Horror",0
968240,Torihada 6~ Yofukashi no anata ni zokutto suru hanashi wo,Torihada 6~ Yofukashi no anata ni zokutto suru hanashi wo,ja,2009-01-01,0.84,0,0.0,0,0,0,Released,False,Horror,0
895895,The Program,The Program,en,2015-08-16,0.6,0,0.0,0,0,12,Released,False,"Drama, Horror, Thriller",0
415589,Jack the Ripper,Jack the Ripper,en,1958-03-08,0.6,1,6.0,0,0,75,Released,False,"Fantasy, Horror",0
826056,Chinese Speaking Vampires,Chinese Speaking Vampires,en,2021-01-09,0.888,0,0.0,100000,0,80,Released,False,"Action, Comedy, Horror",-100000
402167,The Secret Cellar,The Secret Cellar,en,2003-02-14,1.986,3,1.7,0,0,90,Released,False,"Drama, Horror",0
1003710,Hostile,Hostile,fr,2022-07-24,1.4,0,0.0,0,0,0,Released,False,"Action, Horror",0
30519,Happy Hell Night,Happy Hell Night,en,1992-04-13,5.012,19,4.6,0,0,87,Released,False,"Horror, Mystery, Thriller",0
384997,Time to Eat,Time to Eat,en,2015-09-12,0.6,5,5.0,0,0,4,Released,False,Horror,0
731732,The Legend of Dog Lady Island,The Legend of Dog Lady Island,en,2020-08-04,2.424,2,8.0,0,0,86,Released,False,Horror,0
498253,Lilith's Hell,Lilith's Hell,en,2015-07-01,1.186,6,4.3,0,0,88,Released,False,Horror,0
945423,ఇందువదన,Induvadana,te,2022-01-01,0.703,1,8.0,0,0,123,Released,False,"Horror, Mystery, Romance",0
524788,The Appearance,The Appearance,en,2018-12-07,3.923,32,5.1,0,0,111,Released,False,"Horror, Thriller",0
84473,La Rose de fer,The Iron Rose,fr,1973-04-12,4.294,56,6.4,0,0,80,Released,False,Horror,0
768334,A Classic Horror Story,A Classic Horror Story,it,2021-07-14,45.437,740,5.9,0,0,95,Released,False,"Horror, Mystery",0
34734,Stir of Echoes: The Homecoming,Stir of Echoes: The Homecoming,en,2007-08-11,4.365,43,4.8,0,0,89,Released,False,"Horror, Thriller",0
279970,Show Pieces,Show Pieces,en,2014-08-23,0.6,3,6.3,0,0,71,Released,False,"Horror, Science Fiction, Thriller",0
211065,Proxy,Proxy,en,2013-09-19,6.217,85,5.6,0,0,122,Released,False,"Drama, Horror, Thriller",0
732889,Play,Play,it,2001-01-01,0.6,0,0.0,0,0,69,Released,False,Horror,0
611370,Uka-Uka The Movie: Nini Tulang,Uka-Uka The Movie: Nini Tulang,id,2019-07-25,0.6,0,0.0,0,0,92,Released,False,Horror,0
801727,3 versos para a morte,3 versos para a morte,pt,2021-03-01,0.6,1,10.0,0,0,6,Released,False,Horror,0
606966,#FollowMe,#FollowMe,en,2019-06-04,1.956,10,5.5,300000,0,90,Released,False,"Horror, Thriller",-300000
79430,Rändaja,Wanderer,et,2010-04-24,0.6,0,0.0,0,0,31,Released,False,"Horror, Thriller",0
1009254,Heart,Heart,en,2022-10-29,1.144,0,0.0,1980,0,15,In Production,False,"Horror, Thriller",-1980
11629,Legion of the Dead,Legion of the Dead,en,2001-10-25,2.016,12,4.6,0,0,89,Released,False,"Comedy, Fantasy, Horror, Science Fiction",0
10676,Halloween III: Season of the Witch,Halloween III: Season of the Witch,en,1982-10-22,38.146,1054,5.1,2500000,14400000,98,Released,False,"Horror, Science Fiction, Thriller",11900000
88379,Osombie,Osombie,en,2012-01-01,4.988,25,4.3,0,0,92,Released,False,"Action, Horror",0
870950,The Wereback,The Wereback,en,2021-09-02,0.6,0,0.0,0,0,6,Released,False,Horror,0
933069,母親 (mǔqīn),母親 (mǔqīn),en,2019-02-13,0.6,0,0.0,0,0,10,Released,False,Horror,0
301113,গল্প হলেও সত্যি,Golpo Holeo Shotti,bn,2014-07-04,0.693,2,4.5,0,0,116,Released,False,"Horror, Thriller",0
26198,The Keep,The Keep,en,1983-12-16,10.193,185,5.8,6000000,3661757,96,Released,False,"Drama, Fantasy, Horror",-2338243
107991,怪奇都市伝説 口裂け女,Bizarre Urban Legend: Slit-Mouthed Woman,ja,2008-04-18,0.6,0,0.0,0,0,65,Released,False,Horror,0
780721,ほんとにあった！呪いのビデオ11,Honto Ni Atta! Noroi No Video 11,ja,2004-02-06,0.6,0,0.0,0,0,58,Released,False,Horror,0
729004,Play Along,Play Along,en,2020-11-14,0.6,0,0.0,0,0,13,Released,False,"Comedy, Horror",0
966853,Death in a Box,Death in a Box,en,2022-04-28,0.6,1,10.0,0,0,12,Released,False,Horror,0
381372,The Fog of Courage,The Fog of Courage,en,2014-10-31,1.4,8,7.3,0,0,8,Released,False,"Animation, Comedy, Horror",0
228316,Lancaster Square,Lancaster Square,en,2010-09-28,0.6,1,4.0,0,0,6,Released,False,"Drama, Horror",0
566661,Prudence Drive,Prudence Drive,en,2018-03-24,0.6,0,0.0,0,0,0,Released,False,"Comedy, Horror",0
29556,Rats,Rats,en,2003-01-15,6.114,25,4.1,0,0,92,Released,False,Horror,0
880264,Night Breakers,Night Breakers,en,2021-10-07,0.6,0,0.0,0,0,18,Released,False,"Horror, Science Fiction, Thriller",0
454418,Herbert West: Re-Animator,Herbert West: Re-Animator,en,2017-08-11,1.797,16,5.7,0,0,79,Released,False,"Drama, Horror, Science Fiction",0
539549,I'll Take Your Dead,I'll Take Your Dead,en,2018-10-01,10.521,125,6.3,0,0,83,Released,False,"Crime, Drama, Horror",0
214641,Schalcken the Painter,Schalcken the Painter,en,1979-12-22,1.372,13,5.8,0,0,70,Released,False,"Drama, Fantasy, Horror, TV Movie",0
1031501,Dinolad,Dinolad,en,2021-10-29,0.6,0,0.0,0,0,1,Released,False,"Comedy, Horror",0
153853,Halley,Halley,es,2012-11-01,2.101,18,5.5,0,0,84,Released,False,"Drama, Horror",0
739890,A Cry in the Night: The Legend of La Llorona,A Cry in the Night: The Legend of La Llorona,en,2020-09-04,0.658,0,0.0,0,0,85,Released,False,Horror,0
163510,Cursed,Cursed,en,1990-04-05,0.6,2,1.5,0,0,85,Released,False,Horror,0
810470,Shiro Yasha,Shiro Yasha,ja,2002-04-11,0.6,0,0.0,0,0,82,Released,False,"Action, Documentary, Horror",0
415352,Don Cipote de la Manga,Don Cipote de la Manga,es,1985-01-21,1.4,1,2.0,0,0,0,Released,False,"Comedy, Horror",0
100122,El arte de morir,The Art of Dying,es,2000-05-31,1.226,15,5.3,0,3245033,98,Released,False,"Horror, Thriller",3245033
147941,Curse of the Undead,Curse of the Undead,en,1959-05-01,3.412,24,5.3,0,0,79,Released,False,"Horror, Western",0
667688,The Stubermensch,The Stubermensch,en,2020-01-24,0.6,0,0.0,5,0,2,Released,False,"Comedy, Documentary, Horror",-5
213207,Claws,Claws,en,1977-01-01,2.434,3,4.0,0,0,100,Released,False,"Horror, Thriller",0
250638,奇緣,Witch from Nepal,cn,1986-02-27,1.673,4,5.8,0,0,89,Released,False,"Action, Fantasy, Horror",0
771273,La visitante,La visitante,es,2020-02-13,0.6,0,0.0,0,0,12,Released,False,Horror,0
399792,Malikmata,Malikmata,tl,2003-12-25,0.84,2,7.5,0,0,96,Released,False,Horror,0
50392,Ghost Son,Ghost Son,en,2007-04-05,2.667,14,4.7,0,0,97,Released,False,"Drama, Horror, Mystery, Thriller",0
569719,How to Be Alone,How to Be Alone,en,2019-03-09,2.442,24,6.4,0,0,13,Released,False,Horror,0
249491,마의 계단,The Devil's Stairway,ko,1964-07-11,0.6,5,6.6,0,0,108,Released,False,"Horror, Thriller",0
45959,Dark Relic,Dark Relic,en,2010-03-27,4.309,15,3.6,0,0,88,Released,False,"Fantasy, Horror, Science Fiction",0
786170,Thiên Thần Hộ Mệnh,The Guardian,vi,2021-04-30,1.52,7,6.4,1000000,0,127,Released,False,"Drama, Horror, Thriller",-1000000
468513,मोना डार्लिंग,Mona Darling,hi,2017-02-24,1.4,2,4.0,0,0,103,Released,False,"Horror, Thriller",0
55173,The Last,The Last,en,2007-05-30,0.6,2,1.0,500000,0,83,Released,False,Horror,-500000
312791,GirlHouse,GirlHouse,en,2014-10-16,10.688,241,6.0,3150000,0,100,Released,False,"Horror, Thriller",-3150000
852283,Ditched,Ditched,en,2021-10-15,1.815,13,6.5,0,0,86,Released,False,"Horror, Thriller",0
480603,The Lullaby,The Lullaby,en,2017-03-01,4.498,48,5.8,0,0,86,Released,False,Horror,0
376579,Let's Be Evil,Let's Be Evil,en,2016-08-05,4.564,119,4.2,0,0,83,Released,False,"Horror, Science Fiction, Thriller",0
44954,A Little Death,A Little Death,en,2010-01-01,0.6,0,0.0,0,0,79,Released,False,"Drama, Family, Horror, Romance, Thriller",0
914091,The Ticket,The Ticket,en,2017-11-12,0.6,0,0.0,0,0,3,Released,False,Horror,0
845554,Crow Valley,Crow Valley,en,2022-03-01,3.177,4,3.5,0,0,81,Released,False,"Horror, Thriller",0
85564,Nature of the Beast,Nature of the Beast,en,1995-10-23,3.481,41,6.4,0,0,91,Released,False,"Crime, Horror, Mystery, Thriller",0
66706,Grim Prairie Tales,Grim Prairie Tales,en,1990-09-14,1.41,14,5.7,0,0,86,Released,False,"Horror, Western",0
599973,Garden of souls,Garden of souls,en,2019-04-25,0.854,0,0.0,0,0,16,Released,False,Horror,0
27471,"Carmilla, the Lesbian Vampire","Carmilla, the Lesbian Vampire",en,2004-04-13,1.314,12,2.7,0,0,85,Released,False,Horror,0
62697,Bug,Bug,en,1975-06-06,5.72,71,5.6,0,0,99,Released,False,"Horror, Mystery, Science Fiction",0
257075,ஜூலி கணபதி,Julie Ganapathi,ta,2003-02-01,0.6,1,8.0,0,0,0,Released,False,Horror,0
659716,The Blackwell Ghost 4,The Blackwell Ghost 4,en,2020-01-01,3.836,12,6.4,0,0,78,Released,False,Horror,0
952739,GSKD-003 Feedback,GSKD-003 Feedback,ja,2009-12-20,0.6,0,0.0,0,0,63,Released,False,Horror,0
32170,여고괴담 4: 목소리,Voice,ko,2005-07-15,6.402,68,6.8,0,2041000,104,Released,False,"Horror, Mystery",2041000
846786,Luzifer,Luzifer,de,2022-04-28,2.266,10,5.6,0,0,103,Released,False,"Drama, Horror",0
554612,The Edict,The Edict,en,2017-09-01,1.253,2,3.0,0,0,0,Released,False,Horror,0
385327,Evil Souls,Evil Souls,en,2015-10-01,0.907,6,3.6,0,0,0,Released,False,Horror,0
744447,Soghoth,Soghoth,es,1986-01-01,0.6,1,5.0,0,0,0,Released,False,Horror,0
78332,Coffin,Coffin,en,2011-10-27,1.893,14,4.3,0,0,95,Released,False,"Crime, Horror, Mystery, Thriller",0
389821,Flesh for the Inferno,Flesh for the Inferno,en,2015-10-23,0.6,2,6.0,0,0,85,Released,False,Horror,0
35862,Vase de noces,Wedding Trough,fr,1974-12-26,5.844,44,5.4,0,0,80,Released,False,"Horror, Romance",0
278267,The Dead Walk,The Dead Walk,en,2008-06-06,1.504,2,2.0,50000,1200000,90,Released,False,Horror,1150000
623226,False Indigo,False Indigo,en,2020-04-22,0.6,1,10.0,0,0,18,Released,False,"Drama, Horror",0
217982,เมียเก่า,The Ex-Wife,en,2010-08-29,0.6,1,5.0,0,0,119,Released,False,"Horror, Romance",0
876573,Nati morti,Born Dead,it,2021-03-08,0.6,0,0.0,0,0,80,Released,False,Horror,0
981287,Puppet Family: The Fridge!,Puppet Family: The Fridge!,en,2019-12-20,0.6,0,0.0,0,0,2,Released,False,"Comedy, Crime, Horror",0
56635,Noe helt annet,Noe helt annet,no,1985-12-19,0.746,4,4.5,0,0,75,Released,False,"Comedy, Horror",0
213503,Two-Fisted Tales,Two-Fisted Tales,en,1992-01-18,2.716,9,4.5,0,0,88,Released,False,"Horror, TV Movie, War, Western",0
256054,โอ้! มายโกสต์ คุณผีช่วย,Oh My Ghost,th,2013-11-28,1.161,4,5.4,0,0,104,Released,False,"Comedy, Horror",0
20850,Ilsa: She Wolf of the SS,Ilsa: She Wolf of the SS,en,1975-10-01,7.657,287,6.1,0,0,96,Released,False,"Horror, Thriller, War",0
127205,鬼請你睇戲,Last Ghost Standing,cn,1999-12-11,0.877,1,5.0,0,0,85,Released,False,"Comedy, Horror, Thriller",0
190638,Still Life,Still Life,en,2005-09-10,1.845,28,6.7,0,0,9,Released,False,"Horror, Science Fiction",0
143358,The Cicerones,The Cicerones,en,2002-01-01,0.6,2,5.3,0,0,13,Released,False,Horror,0
8643,The Exorcism of Emily Rose,The Exorcism of Emily Rose,en,2005-09-09,52.675,2333,6.5,19000000,145166804,122,Released,False,"Crime, Drama, Horror, Thriller",126166804
837271,Future Fear,Future Fear,en,2021-06-08,1.476,14,6.4,0,0,92,Released,False,"Horror, Science Fiction",0
403100,Scared Topless,Scared Topless,en,2015-10-01,5.811,18,4.4,0,0,80,Released,False,"Comedy, Horror, Mystery, Romance",0
741382,His Mother,His Mother,en,2020-09-11,1.117,0,0.0,0,0,24,Released,False,"Fantasy, Horror, Mystery, Thriller",0
489608,Zhigrana,Zhigrana,ne,2016-03-06,0.6,2,6.0,0,0,125,Released,False,"Horror, Mystery, Thriller",0
1030703,Devil's Door,Devil's Door,en,2020-07-07,0.6,0,0.0,0,0,0,Released,False,Horror,0
143142,Axe Giant - The Wrath of Paul Bunyan,Axe Giant - The Wrath of Paul Bunyan,en,2013-04-25,5.524,30,4.0,0,0,90,Released,False,"Fantasy, Horror",0
709983,Demons of Bars and Tone,Demons of Bars and Tone,en,2001-11-01,0.6,0,0.0,12000,0,8,Released,False,Horror,-12000
322405,천년백랑,Thousand Year Old Wolf,ko,1983-08-28,0.6,0,0.0,0,0,93,Released,False,Horror,0
640971,Kadaver,Kadaver,de,2007-06-06,0.6,0,0.0,0,0,67,Released,False,Horror,0
566896,Destino das Sombras,Destino das Sombras,en,2018-08-23,0.6,0,0.0,0,0,100,Released,False,Horror,0
114153,Rapid Eye Movement,Rapid Eye Movement,en,2006-01-01,0.6,0,0.0,500000,0,89,Released,False,"Drama, Horror, Mystery, Thriller",-500000
422047,The Dwarves of Demrel,The Dwarves of Demrel,en,2018-05-14,2.21,11,5.4,93,0,90,Released,False,"Fantasy, Horror, Thriller",-93
164377,Outpost: Rise of the Spetsnaz,Outpost: Rise of the Spetsnaz,en,2013-06-26,5.322,49,5.0,0,0,87,Released,False,"Action, Horror, Science Fiction",0
773116,ほんとにあった！呪いのビデオ The Movie 2,Really! Cursed Video: The Movie 2,fr,2003-10-27,0.6,0,0.0,0,0,88,Released,False,Horror,0
32173,분신사바,Bunshinsaba: Ouija Board,ko,2004-08-05,5.604,55,6.2,2500000,0,92,Released,False,Horror,-2500000
918035,頭七,The Funeral,zh,2022-04-01,1.4,3,6.0,0,0,103,Released,False,Horror,0
31649,吸血姫美夕,Vampire Princess Miyu,ja,1988-07-21,1.178,6,7.3,0,0,100,Released,False,"Action, Animation, Fantasy, Horror",0
341732,Gillespie,Gillespie,en,2010-07-26,0.6,0,0.0,0,0,8,Released,False,Horror,0
48015,13Hrs,13Hrs,en,2010-08-28,5.66,59,4.5,0,0,81,Released,False,"Action, Horror",0
839440,Dinosaur Hotel,Dinosaur Hotel,en,2021-06-11,59.573,63,5.2,0,0,77,Released,False,"Horror, Mystery, Science Fiction",0
915567,"Star, Baby","Star, Baby",en,1979-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
788176,The Night,The Night,en,2011-10-31,0.6,0,0.0,0,0,72,Released,False,Horror,0
410464,Les petites sauvages,Wild Things,fr,1982-08-08,0.62,1,1.0,0,0,95,Released,False,Horror,0
791615,Reel Killz,Reel Killz,en,2018-08-15,0.6,0,0.0,0,0,80,Released,False,Horror,0
195191,Killer Barbys,Vampire Killer Barbys,es,1996-05-22,1.278,17,3.9,0,0,87,Released,False,"Horror, Music",0
39050,Meadowoods,Meadowoods,en,2010-05-04,1.557,8,4.8,15000,0,88,Released,False,"Horror, Thriller",-15000
369146,Caquinha Superstar A Go-Go,Caquinha Superstar A Go-Go,pt,1996-11-18,0.6,0,0.0,0,0,70,Released,False,"Comedy, Horror",0
526051,Look Away,Look Away,en,2018-10-12,17.865,684,6.5,0,1119537,103,Released,False,"Fantasy, Horror, Thriller",1119537
739146,भूत पुलिस,Bhoot Police,hi,2021-09-10,7.025,17,5.9,0,0,129,Released,False,"Adventure, Comedy, Horror",0
639482,A Golpe de Hacha,With a Blow of the Axe,es,1991-01-01,1.4,2,5.0,0,0,90,Released,False,Horror,0
69277,Demon Hunters: Dead Camper Lake,Demon Hunters: Dead Camper Lake,en,2001-03-04,0.938,1,7.0,5000,0,100,Released,False,"Comedy, Horror",-5000
818878,Vanitas,Vanitas,pt,2021-04-15,0.6,1,10.0,0,0,20,Released,False,"Drama, Fantasy, Horror",0
399611,The Unseen,The Unseen,en,2016-07-17,4.111,31,5.9,0,0,110,Released,False,"Action, Horror, Science Fiction, Thriller",0
10980,Ratten 2 - Sie kommen wieder!,Scratch: The New Sound of Terror,de,2004-10-07,1.4,4,4.8,0,0,95,Released,False,"Action, Horror",0
250417,Clay,Clay,en,2007-10-26,1.003,1,4.0,0,0,116,Released,False,Horror,0
86633,The Alien Factor,The Alien Factor,en,1978-05-12,2.142,18,3.4,0,0,80,Released,False,"Horror, Science Fiction",0
311676,女腹切り・聖餐,Female Harakiri: Celebration,ja,1990-01-01,0.6,6,4.8,0,0,58,Released,False,Horror,0
404179,13:de mars 1941,"March the 13th, 1941",sv,2005-10-07,0.6,1,6.0,0,0,5,Released,False,Horror,0
355673,Shake Rattle and Roll 8,Shake Rattle and Roll 8,en,2006-12-25,1.365,0,0.0,0,0,94,Released,False,"Comedy, Horror",0
108815,Kereta Hantu Manggarai,The Ghost Train of Manggarai,id,2008-04-30,1.0,1,9.0,0,0,89,Released,False,Horror,0
39984,Killer's Delight,Killer's Delight,en,1978-01-01,1.412,3,5.0,0,0,85,Released,False,"Drama, Horror, Thriller",0
137207,ពុទិសែន នាងកង្រី,Puthisen and Lady Kong Rey,km,1968-01-01,0.6,0,0.0,0,0,100,Released,False,"Fantasy, Horror",0
137847,Not of This Earth,Not of This Earth,en,1995-09-05,1.761,8,4.4,0,0,83,Released,False,"Horror, Science Fiction",0
951996,The Quantum Devil,The Quantum Devil,en,2021-11-01,0.6,0,0.0,0,0,90,Released,False,"Fantasy, Horror, Science Fiction",0
259712,Simon,Simon,en,2016-07-16,2.263,4,5.3,0,0,85,Released,False,"Drama, Horror, Thriller",0
330385,Malgré la nuit,Despite the Night,fr,2015-10-11,1.701,14,6.6,0,0,150,Released,False,"Drama, Horror, Mystery",0
